path,start,end,x_pix,y_pix,label
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000399/rand04/11-11-2019_1200_187_31,1,16,221.0,154.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000399/rand05/11-11-2019_1200_243_82,1,16,165.0,103.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000400/rand01/11-11-2019_1300_246_50,1,16,163.0,139.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000400/rand02/11-11-2019_1300_251_77,1,16,158.0,112.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000400/rand03/11-11-2019_1300_242_54,1,16,167.0,135.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000400/rand04/11-11-2019_1300_261_15,1,16,148.0,174.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000400/rand05/11-11-2019_1300_267_64,1,16,142.0,125.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000402/rand01/11-11-2019_1600_243_84,1,16,170.0,117.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000402/rand02/11-11-2019_1600_233_93,1,16,180.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000402/rand03/11-11-2019_1600_231_40,1,16,182.0,161.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000402/rand04/11-11-2019_1600_257_5,1,16,156.0,196.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000402/rand05/11-11-2019_1600_300_0,1,16,113.0,201.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000403/rand01/11-11-2019_1700_294_25,1,16,121.0,179.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000403/rand02/11-11-2019_1700_227_57,1,16,188.0,147.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000403/rand03/11-11-2019_1700_204_52,1,16,211.0,152.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000403/rand04/11-11-2019_1700_241_71,1,16,174.0,133.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000403/rand05/11-11-2019_1700_209_88,1,16,206.0,116.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000405/rand01/11-11-2019_1600_236_145,1,16,177.0,56.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000405/rand02/11-11-2019_1600_251_118,1,16,162.0,83.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000405/rand03/11-11-2019_1600_210_147,1,16,203.0,54.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000405/rand04/11-11-2019_1600_198_104,1,16,215.0,97.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000405/rand05/11-11-2019_1600_299_188,1,16,114.0,13.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000406/rand01/11-11-2019_1700_203_126,1,16,212.0,78.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000406/rand02/11-11-2019_1700_280_164,1,16,135.0,40.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000406/rand03/11-11-2019_1700_199_106,1,16,216.0,98.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000406/rand04/11-11-2019_1700_281_170,1,16,134.0,34.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000406/rand05/11-11-2019_1700_301_177,1,16,114.0,27.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000407/rand01/17-09-2020_0300_616_62,1,16,127.0,157.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000407/rand02/17-09-2020_0300_677_83,1,16,66.0,136.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000407/rand03/17-09-2020_0300_700_7,1,16,43.0,212.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000407/rand04/17-09-2020_0300_688_18,1,16,55.0,201.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000407/rand05/17-09-2020_0300_591_81,1,16,152.0,138.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000408/rand01/17-09-2020_0400_584_6,1,16,161.0,211.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000408/rand02/17-09-2020_0400_680_72,1,16,65.0,145.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000408/rand03/17-09-2020_0400_688_64,1,16,57.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000408/rand04/17-09-2020_0400_596_67,1,16,149.0,150.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000408/rand05/17-09-2020_0400_697_37,1,16,48.0,180.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000409/rand01/17-09-2020_0500_569_52,1,16,178.0,164.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000409/rand02/17-09-2020_0500_682_15,1,16,65.0,201.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000409/rand03/17-09-2020_0500_696_1,1,16,51.0,215.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000409/rand04/17-09-2020_0500_606_75,1,16,141.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000409/rand05/17-09-2020_0500_573_10,1,16,174.0,206.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000410/rand01/17-09-2020_0600_681_46,1,16,68.0,169.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000410/rand02/17-09-2020_0600_648_55,1,16,101.0,160.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000410/rand03/17-09-2020_0600_649_53,1,16,100.0,162.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000410/rand04/17-09-2020_0600_592_38,1,16,157.0,177.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000410/rand05/17-09-2020_0600_734_22,1,16,15.0,193.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000411/rand01/17-09-2020_0700_572_2,1,16,180.0,213.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000411/rand02/17-09-2020_0700_577_15,1,16,175.0,200.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000411/rand03/17-09-2020_0700_693_60,1,16,59.0,155.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000411/rand04/17-09-2020_0700_609_53,1,16,143.0,162.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000411/rand05/17-09-2020_0700_671_84,1,16,81.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000412/rand01/17-09-2020_0800_590_16,1,16,164.0,198.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000412/rand02/17-09-2020_0800_723_9,1,16,31.0,205.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000412/rand03/17-09-2020_0800_600_86,1,16,154.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000412/rand04/17-09-2020_0800_733_13,1,16,21.0,201.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000412/rand05/17-09-2020_0800_592_67,1,16,162.0,147.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000413/rand01/17-09-2020_0900_623_88,1,16,135.0,124.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000413/rand02/17-09-2020_0900_643_90,1,16,115.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000413/rand03/17-09-2020_0900_581_76,1,16,177.0,136.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000413/rand04/17-09-2020_0900_688_35,1,16,70.0,177.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000413/rand05/17-09-2020_0900_652_85,1,16,106.0,127.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000414/rand01/17-09-2020_1000_688_71,1,16,73.0,140.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000414/rand02/17-09-2020_1000_662_33,1,16,99.0,178.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000414/rand03/17-09-2020_1000_655_48,1,16,106.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000414/rand04/17-09-2020_1000_588_67,1,16,173.0,144.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000414/rand05/17-09-2020_1000_693_16,1,16,68.0,195.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000415/rand01/17-09-2020_1100_550_38,1,16,214.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000415/rand02/17-09-2020_1100_631_96,1,16,133.0,114.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000415/rand03/17-09-2020_1100_704_36,1,16,60.0,174.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000415/rand04/17-09-2020_1100_605_79,1,16,159.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000415/rand05/17-09-2020_1100_570_57,1,16,194.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000416/rand01/17-09-2020_1200_673_81,1,16,94.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000416/rand02/17-09-2020_1200_667_68,1,16,100.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000416/rand03/17-09-2020_1200_628_44,1,16,139.0,165.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000416/rand04/17-09-2020_1200_677_68,1,16,90.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000416/rand05/17-09-2020_1200_711_46,1,16,56.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000417/rand01/17-09-2020_1300_650_63,1,16,121.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000417/rand02/17-09-2020_1300_707_55,1,16,64.0,154.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000417/rand03/17-09-2020_1300_578_56,1,16,193.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000417/rand04/17-09-2020_1300_661_87,1,16,110.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000417/rand05/17-09-2020_1300_703_19,1,16,68.0,190.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000418/rand01/17-09-2020_1400_629_48,1,16,145.0,160.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000418/rand02/17-09-2020_1400_642_41,1,16,132.0,167.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000418/rand03/17-09-2020_1400_621_61,1,16,153.0,147.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000418/rand04/17-09-2020_1400_571_42,1,16,203.0,166.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000418/rand05/17-09-2020_1400_570_68,1,16,204.0,140.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000419/rand01/17-09-2020_1500_665_93,1,16,114.0,115.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000419/rand02/17-09-2020_1500_680_16,1,16,99.0,192.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000419/rand03/17-09-2020_1500_719_54,1,16,60.0,154.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000419/rand04/17-09-2020_1500_557_1,1,16,222.0,207.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000419/rand05/17-09-2020_1500_598_71,1,16,181.0,137.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000420/rand01/17-09-2020_1600_601_16,1,16,182.0,192.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000420/rand02/17-09-2020_1600_581_31,1,16,202.0,177.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000420/rand03/17-09-2020_1600_685_60,1,16,98.0,148.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000420/rand04/17-09-2020_1600_664_32,1,16,119.0,176.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000420/rand05/17-09-2020_1600_560_40,1,16,223.0,168.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000421/rand01/17-09-2020_1700_687_22,1,16,101.0,186.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000421/rand02/17-09-2020_1700_653_57,1,16,135.0,151.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000421/rand03/17-09-2020_1700_569_64,1,16,219.0,144.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000421/rand04/17-09-2020_1700_708_37,1,16,80.0,171.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000421/rand05/17-09-2020_1700_672_85,1,16,116.0,123.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000422/rand01/17-09-2020_1800_640_62,1,16,153.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000422/rand02/17-09-2020_1800_652_96,1,16,141.0,112.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000422/rand03/17-09-2020_1800_584_83,1,16,209.0,125.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000422/rand04/17-09-2020_1800_653_90,1,16,140.0,118.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000422/rand05/17-09-2020_1800_579_70,1,16,214.0,138.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000423/rand01/17-09-2020_1900_697_63,1,16,100.0,143.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000423/rand02/17-09-2020_1900_710_14,1,16,87.0,192.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000423/rand03/17-09-2020_1900_682_84,1,16,115.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000423/rand04/17-09-2020_1900_579_13,1,16,218.0,193.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000423/rand05/17-09-2020_1900_585_78,1,16,212.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000424/rand01/17-09-2020_2000_617_86,1,16,183.0,119.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000424/rand02/17-09-2020_2000_615_41,1,16,185.0,164.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000424/rand03/17-09-2020_2000_644_70,1,16,156.0,135.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000424/rand04/17-09-2020_2000_627_97,1,16,173.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000424/rand05/17-09-2020_2000_587_17,1,16,213.0,188.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000425/rand01/17-09-2020_2100_593_2,1,16,209.0,201.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000425/rand02/17-09-2020_2100_580_49,1,16,222.0,154.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000425/rand03/17-09-2020_2100_665_61,1,16,137.0,142.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000425/rand04/17-09-2020_2100_671_79,1,16,131.0,124.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000425/rand05/17-09-2020_2100_675_54,1,16,127.0,149.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000426/rand01/17-09-2020_2200_670_69,1,16,134.0,133.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000426/rand02/17-09-2020_2200_608_39,1,16,196.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000426/rand03/17-09-2020_2200_725_21,1,16,79.0,181.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000426/rand04/17-09-2020_2200_716_11,1,16,88.0,191.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000426/rand05/17-09-2020_2200_728_34,1,16,76.0,168.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000427/rand01/17-09-2020_2300_604_24,1,16,203.0,176.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000427/rand02/17-09-2020_2300_655_58,1,16,152.0,142.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000427/rand03/17-09-2020_2300_636_81,1,16,171.0,119.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000427/rand04/17-09-2020_2300_634_77,1,16,173.0,123.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000427/rand05/17-09-2020_2300_628_93,1,16,179.0,107.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000428/rand01/18-09-2020_0000_651_74,1,16,159.0,125.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000428/rand02/18-09-2020_0000_642_90,1,16,168.0,109.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000428/rand03/18-09-2020_0000_590_83,1,16,220.0,116.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000428/rand04/18-09-2020_0000_698_15,1,16,112.0,184.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000428/rand05/18-09-2020_0000_708_34,1,16,102.0,165.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000429/rand01/18-09-2020_0100_643_76,1,16,170.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000429/rand02/18-09-2020_0100_635_98,1,16,178.0,100.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000429/rand03/18-09-2020_0100_658_93,1,16,155.0,105.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000429/rand04/18-09-2020_0100_689_38,1,16,124.0,160.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000429/rand05/18-09-2020_0100_683_70,1,16,130.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000430/rand01/18-09-2020_0200_664_49,1,16,153.0,148.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000430/rand02/18-09-2020_0200_611_45,1,16,206.0,152.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000430/rand03/18-09-2020_0200_654_97,1,16,163.0,100.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000430/rand04/18-09-2020_0200_627_64,1,16,190.0,133.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000430/rand05/18-09-2020_0200_672_40,1,16,145.0,157.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000431/rand01/18-09-2020_0300_687_37,1,16,133.0,159.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000431/rand02/18-09-2020_0300_601_57,1,16,219.0,139.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000431/rand03/18-09-2020_0300_620_62,1,16,200.0,134.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000431/rand04/18-09-2020_0300_727_17,1,16,93.0,179.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000431/rand05/18-09-2020_0300_721_31,1,16,99.0,165.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000432/rand01/18-09-2020_0400_724_31,1,16,99.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000432/rand02/18-09-2020_0400_622_93,1,16,201.0,101.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000432/rand03/18-09-2020_0400_684_55,1,16,139.0,139.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000432/rand04/18-09-2020_0400_601_18,1,16,222.0,176.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000432/rand05/18-09-2020_0400_628_43,1,16,195.0,151.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000433/rand01/18-09-2020_0500_662_35,1,16,162.0,157.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000433/rand02/18-09-2020_0500_689_45,1,16,135.0,147.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000433/rand03/18-09-2020_0500_625_99,1,16,199.0,93.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000433/rand04/18-09-2020_0500_613_76,1,16,211.0,116.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000433/rand05/18-09-2020_0500_666_51,1,16,158.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000434/rand01/18-09-2020_0600_638_48,1,16,187.0,143.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000434/rand02/18-09-2020_0600_659_88,1,16,166.0,103.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000434/rand03/18-09-2020_0600_605_83,1,16,220.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000434/rand04/18-09-2020_0600_724_20,1,16,101.0,171.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000434/rand05/18-09-2020_0600_710_10,1,16,115.0,181.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000435/rand01/18-09-2020_0700_721_36,1,16,103.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000435/rand02/18-09-2020_0700_720_43,1,16,104.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000435/rand03/18-09-2020_0700_737_11,1,16,87.0,178.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000435/rand04/18-09-2020_0700_623_85,1,16,201.0,104.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000435/rand05/18-09-2020_0700_626_93,1,16,198.0,96.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000436/rand01/18-09-2020_0800_675_70,1,16,148.0,118.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000436/rand02/18-09-2020_0800_682_31,1,16,141.0,157.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000436/rand03/18-09-2020_0800_724_13,1,16,99.0,175.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000436/rand04/18-09-2020_0800_631_94,1,16,192.0,94.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000436/rand05/18-09-2020_0800_614_42,1,16,209.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000437/rand01/18-09-2020_0900_727_16,1,16,95.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000437/rand02/18-09-2020_0900_725_3,1,16,97.0,185.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000437/rand03/18-09-2020_0900_599_44,1,16,223.0,144.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000437/rand04/18-09-2020_0900_629_93,1,16,193.0,95.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000437/rand05/18-09-2020_0900_650_59,1,16,172.0,129.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000438/rand01/18-09-2020_1000_626_97,1,16,195.0,92.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000438/rand02/18-09-2020_1000_634_89,1,16,187.0,100.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000438/rand03/18-09-2020_1000_602_87,1,16,219.0,102.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000438/rand04/18-09-2020_1000_683_36,1,16,138.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000438/rand05/18-09-2020_1000_621_68,1,16,200.0,121.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000439/rand01/18-09-2020_1100_717_18,1,16,105.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000439/rand02/18-09-2020_1100_688_8,1,16,134.0,182.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000439/rand03/18-09-2020_1100_678_38,1,16,144.0,152.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000439/rand04/18-09-2020_1100_621_75,1,16,201.0,115.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000439/rand05/18-09-2020_1100_666_55,1,16,156.0,135.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000440/rand01/18-09-2020_1200_683_60,1,16,140.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000440/rand02/18-09-2020_1200_697_65,1,16,126.0,126.0,1
